Unnamed: 0,nom,ville,ice
36377,Advisor Business Services,Hassani,000211226000013
36378,Plume Pub,Casablanca,000211227000083
36379,A.B.E Travaux Et Services,Chock,000211228000056
36380,Casapole,Casablanca,000211232000045
36381,Ortchata,Oulad Salah,000211233000018
36382,Tadlakt Jimi,Casablanca,000211234000088
36383,Zingabat,Casablanca,000211235000061
36384,Fadeltex,Casablanca,000211236000034
36385,Briconet,Hassani,000211237000007
36386,Espace 4 Gouts,Casablanca,000211238000077
36387,Excelance Piece Auto,Casablanca,000211240000023
36388,Electro Diesel Ismailia Ste,Mekns,000211242000066
36389,Smelec Industrie,Casablanca,000211243000039
36390,Chnafa Menuiserie,Dar Bouazza,000211244000012
36391,5 Stars.Net,Hassani,000211245000082
36392,Speed Mark,Chock,000211246000055
36393,2 K.L.H Promo,Casablanca,000211248000001
36394,Amg Technologie,Bouskoura,000211250000044
36395,Reseaux Maroc,Casablanca,000211251000017
36396,Jad Media,Casablanca,000211252000087
36397,Renaissance Service Maroc,Chock,000211253000060
36398,Baby-Negoce,Casablanca,000211254000033
36399,Except Distribution,Chock,000211256000076
36400,Audace Kid'S,Casablanca,000211258000022
36401,Etude De Soudage Maroc  (Edsm),Casablanca,000211259000092
36402,Agro Union Import,Casablanca,000211260000065
36403,Jouiate Construction,Casablanca,000211261000038
36404,Supralum,Casablanca,000211262000011
36405,Executive Import Export,Hassani,000211264000054
36406,Building Kingdom,Casablanca,000211265000027
36407,Snack House,Chock,000211266000097
36408,Islamy.Tex,Casablanca,000211268000043
36409,Packs Materiaux,Casablanca,000211271000059
36410,Ribas,Casablanca,000211273000005
36411,Devex,Casablanca,000211274000075
36412,Dar Lamn Bit,Bouskoura,000211279000037
36413,Sophi Artemps,Casablanca,000211280000010
36414,Universal Data Map  (Udm),Casablanca,000211287000015
36415,Fashion Design,Casablanca,000211291000004
36416,Fouad Batiments,Casablanca,000211292000074
36417,Bomayam,Casablanca,000211293000047
36419,H.P.C.R Services Plus,Chock,000211319000024
36420,Tai Consulting,Casablanca,000211320000094
36421,Tamritec,Casablanca,000211322000040
36422,Carrefour Audit Et Conseil Industriel,Chock,000211324000083
36423,Squa Maroc,Casablanca,000211331000088
36425,Fouad Impression,Casablanca,000211338000093
36426,Service Li.Com,Chock,000211344000028
36427,Zmiralda Construction,Casablanca,000211345000001
36428,L.2M. - Trading,Chock,000211346000071
36429,Redelec,Dar Bouazza,000211348000017
36430,Deville Trans,Chock Ar,000211353000076
36431,Expert Distribution,Oujda,000211359000011
36432,Gtksoftware,Casablanca,000211368000059
36433,Akay,Casablanca,000211369000032
36434,Rassy Bat,Casablanca,000211370000005
36435,Bat.Efa,Chock,000211371000075
36436,Mounir Plast,Casablanca,000211372000048
36437,Delta Urbanisme,Casablanca,000211375000064
36438,Superette L'Olivier,Casablanca,000211376000037
36439,Amr Making,Tanger,000211382000069
36440,Ask Idea Consulting,Casablanca,000211384000015
36441,Residia,Dar Bouazza,000211385000085
36442,Constra Velec,Dar Bouazza,000211386000058
36443,Berrada Conseil  (Beco),Casablanca,000211388000004
36444,Sias Distribution,Casablanca,000211390000047
36445,Residence Tournesol,Dar Bouazza,000211391000020
36446,Sadratrav,Casablanca,000211392000090
36448,Dellmarko Peint,Casablanca,000211394000036
36449,M2L Consulting,Casablanca,000211396000079
36450,Gestion De Taxi Transport Routier Marchnadise,Chock,000211397000052
36451,Chibchiba Import - Export,Casablanca,000211398000025
36452,Fkz Trading,Casablanca,000211400000068
36453,Alum Edben,Casablanca,000211401000041
36454,Infinite Holographic Technology,Dakhla,000211402000014
36455,Area Media,Casablanca,000211405000030
36456,O'Choix,Casablanca,000211406000003
36457,Ecoveries,Casablanca,000211408000046
36458,Sajidin Reve,Casablanca,000211409000019
36459,Ilywi,Casablanca,000211410000089
36460,Ste La Marocaine De Gestion Et Realisation Des Projets  (Ma.Ge.Re.P),Casablanca,000211411000062
36461,Impression Walid,Casablanca,000211412000035
36462,Maghrezone,Casablanca,000211415000051
36463,Genie Watt,Casablanca,000211417000094
36464,Am Art,Hassani,000211418000067
36465,Smps Inter Nettoyage,Casablanca,000211423000029
36466,MARO-MAC,Casablanca,000211426000045
36467,Gsn- Services,Meknès,000211428000088
36468,Universherazade,Casablanca,000211429000061
36469,Trans Errachidia,Hassani,000211433000050
36470,Mahido Transport,Casablanca,000211434000023
36471,Ste La Jeunesse Meknassi Pour Le Developement  (Sojemd),Meknès,000211437000039
36472,Nis Cellulem,Meknès,000211439000082
36473,Inter-Telecom,Meknès,000211440000055
36474,Malkitrave,Meknès,000211442000001
36475,Ent Ghazal Miloud Travaux  (Emitrav),Meknès,000211444000044
36476,Lahmidani Tradiv,Meknès,000211445000017
36477,Cs Services,Meknès,000211446000087
36478,Societe Mouaad De Negoce Et Travaux Divers  (S M N T D),Errachidia,000211448000033
36479,Societe Ahmsaly Mobile,Meknès,000211450000076
36480,Start Copy. Ru,Ait Ouallal,000211451000049
36481,Restaurant Les Vignes,Meknès,000211452000022
36482,Nassim Lquasri,Mekns M,000211454000065
36483,Mindy Mines,Azrou,000211455000038
36484,Jawoa Confection  (Jacof),Taza,000211459000027
36485,Re-Negoce,Casablanca,000211462000043
36486,Casa Stroy,Casablanca,000211469000048
36487,Net Solu Systemes,Casablanca,000211471000091
36488,Chad Co Consult,Casablanca,000211472000064
36489,Syboissaadi  (Syboissaadi),Casablanca,000211474000010
36491,Beri Maille Snc,Casablanca,000211476000053
36492,Sostrada,Casablanca,000211478000096
36493,Ste Rochboug,Casablanca,000211480000042
36494,Sofrelog,Casablanca,000211481000015
36495,Canafco,Casablanca,000211483000058
36496,Wafa Transport Maroc  (Watma),Casablanca,000211484000031
36497,Samjimetal,Casablanca,000211485000004
36498,Bureau De Suivi De Production Et De Negoce  (Bspn),Casablanca,000211486000074
36499,Ste Amoudou Negoce,Casablanca,000211487000047
36500,Gerbera Services Et Transactions,Casablanca,000211489000090
36502,SILVER LINE,Casablanca,000211498000041
36503,Laciaf Medical Services,Sidi Bernoussi,000211499000014
36504,M.C.U Systems,Casablanca,000211500000084
36505,Societe Mokharek D'Impression Textiles  (Mokharitex),Casablanca,000211501000057
36507,New Outil,Casablanca,000211505000046
36508,Arti Atlas Jab,Casablanca,000211506000019
36509,Assad Al Atlas,Casablanca,000211507000089
36510,Universal Expro,Casablanca,000211514000094
36512,Art De Service D'Etude Et De Gestion  (Aseg),Casablanca,000211520000029
36513,Societe Atouani Trans,Casablanca,000211553000011
36514,GLOBAL INDUSTRIE,Casablanca,000211556000027
36515,Alive Canada,Casablanca,000211557000097
36516,Ara-Negoce,Casablanca,000211559000043
36517,Mapa Pharm,Casablanca,000211572000080
36518,Oxamar Trade,Casablanca,000211576000069
36519,Societe Achikh De Transport Routier,Casablanca,000211578000015
36520,Verbania,Ben M'Sick,000211590000079
36521,Evidco Negoce,Casablanca,000211591000052
36522,Fawa Service,Casablanca,000211592000025
36523,Alakaria Gestion,Casablanca,000211595000041
36524,Mag Technologie,Casablanca,000211597000084
36525,Mederri Negoces,Casablanca,000211598000057
36526,Multi Clean,Casablanca,000211600000003
36527,Totram,Casablanca,000211602000046
36528,Ourmel,Mohammedia,000211603000019
36529,T.H.M Fruits,Sidi Othmane,000211605000062
36530,Societe Molene Global Service,Casablanca,000211606000035
36531,Glob Food,Casablanca,000211607000008
36532,Hold Vis,Casablanca,000211608000078
36533,Berger D'Atlas,Casablanca,000211610000024
36534,Societe Marocaine Des Travaux Casablancais,Casablanca,000211611000094
36535,Societe Titmelil Distribution Et Commerce  (S.T.D.C),Tit Mellil,000211612000067
36536,Majait General Trading Company,Casablanca,000211613000040
36537,L.B.H Negoce,Casablanca,000211614000013
36539,Derniere Generation Informatique (Ste),Casablanca,000211625000007
36540,Travaux Ait Balkhir,Sidi Othmane,000211629000093
36541,Karama Food,Ben M'Sick,000211635000028
36542,Mc Protection,Moulay Rachid,000211636000001
36543,Ital Papier,Casablanca,000211639000017
36544,Electro Haut,Casablanca,000211641000060
36545,Rbati Arab Construction,Sidi Othmane,000211642000033
36546,Societe Ihssane De Commerce,Casablanca,000211657000016
36547,Marh Controle Et Reparation Vehicule,Sidi Othmane,000211658000086
36548,M H.Tex,Casablanca,000211659000059
36549,Global Impression,Casablanca,000211660000032
36550,Mehdiamine Trans,Casablanca,000211661000005
36551,Creasens,Tit Mellil,000211662000075
36552,Correct Business,Casablanca,000211664000021
36553,Ayoub-Farid-Trading,Casablanca,000211666000064
36554,Hamexma,Casablanca,000211667000037
36555,Entreprise Damane Etancheite Et Revetements  (E.D.E.R),Casablanca,000211668000010
36556,Nadim.Fr,Assoukhour Assawda,000211671000026
36557,Smihily Usinage,Casablanca,000211676000085
36558,Zcbo & Partners,Sidi Othmane,000211681000047
36559,Maaroud Droguerie,Sidi Othmane,000211682000020
36560,Youbaplast,Casablanca,000211685000036
36561,Manira Forme,Mediouna,000211686000009
36562,Sufindustrie,Casablanca,000211688000052
36563,Achassro,Casablanca,000211689000025
36564,Dixal Maroc,Casablanca,000211690000095
36565,Negoce Keroum Mohamed,Casablanca,000211691000068
36566,E-Zdihar.Com,Kénitra,000211693000014
36567,Golden Projects,Kénitra,000211695000057
36568,Burger World,Casablanca,000211696000030
36569,Import Tissir El Mouak,Casablanca,000211698000073
36570,Remopa,Mediouna,000211699000046
36571,El Khattabi Menuiserie,Casablanca,000211700000019
36572,Espace Service Electro,Kénitra,000211709000067
36573,Rafah Bureau,Kénitra,000211710000040
36574,Kashmir Society For The Developpment Of Ait Hatem Et Izayine  (Kasodahiz),Kénitra,000211712000083
36575,Sardi Mouch Construction Et Travaux Divers  (Sarmo),Kénitra,000211713000056
36576,My Negoce,Knitra,000211731000055
36577,Eco Facility Services Maroc,Knitra M,000211733000001
36578,Societe Wiam El Bahr,Knitra M,000211754000016
36579,Gazella-Atlantique,Kénitra,000211768000026
36580,Digital Planet,Kénitra,000211769000096
36581,Societe Sahl-Jefara,Kacem,000211772000015
36582,Fattah Bat,Knitra M,000211774000058
36583,Societe Immobiliere Touijer,Casablanca,000211778000047
36584,Entreprise De Travaux Al Wadha,Rabat,000211782000036
36585,Fath Polyservices,Souk El Arbaa,000211783000009
36586,College Cosmos Prive,Mechra Bel Ksiri,000211785000052
36587,Agricole De Travaux Et Service  (Agritraser),Kénitra,000211786000025
36588,Etablissement Yatrib,Mohammedia,000211787000095
36589,Hiba Cuir,Mohammedia,000211788000068
36591,Entreprise Hamdi Znati,Mohammedia,000211794000003
36592,Societe De Transport De Marchandises Bahiaoui,Mohammedia,000211800000035
36593,Sous Trans,Mohammedia,000211802000078
36594,Cotieb,Mohammedia,000211803000051
36595,Briqueterie Echchaibi,Bni Yakhlef,000211804000024
36596,Stel Dec,Jadida,000211808000013
36597,Marketing Developpement Technologies Maroc,Mohammedia,000211838000076
36598,Good Pro,Mohammedia,000211842000065
36599,America Bennes,Ain Harrouda,000211846000054
36600,Distribelec,Ain Harroudam,000211847000027
36601,Koufalla Transitaire,Mohammedia,000211848000097
36602,Mod Batiment,Rabat,000211849000070
36603,Mk Resolution,Mohammedia,000211851000016
36604,Usinage Hmimou Rapide,Rabat,000211853000059
36605,Zenata-Tour,Ain Harrouda,000211855000005
36606,Azmiri Engins Morocco,Ain Harrouda,000211857000048
36607,Felino,Mohammedia,000211858000021
36608,Realisation Industrielle Et Isolation  (Sr2I),Mohammedia,000211859000091
36609,Culture De L'Ame,Mohammedia,000211863000080
36610,Caeff,Mohammedia,000211864000053
36611,MCMA (Mutuelle Centrale Marocaine d'Assurances),Rabat,000211866000096
36612,Afrilumiere Electro Industriel,Rabat,000211868000042
36613,Fisrt Expertise Et Conseil,Rabat,000211869000015
36614,Omni Vision Maroc,Rabat,000211870000085
36615,Fcl Consulting Group  (F.C.L),Rabat,000211871000058
36616,Centre Espagnol D'Etudes Universitaires Granada,Rabat,000211872000031
36617,Skyline Location,Rabat,000211874000074
36618,Al Karam Al Maghribi,Rabat,000211875000047
36620,Sans Virgule,Rabat,000211883000025
36621,Clean Products,Rabat,000211885000068
36623,Poly Service Et Maintenances,Sale,000211888000084
36624,Linklextile,Rabat,000211889000057
36625,Ste De Boiserie En Aliminium Et Pvc  (Sbap),Rabat,000211890000030
36626,Cst Pub,Rabat,000211891000003
36627,Develpment Station  (Devs),Rabat,000211892000073
36628,Saad Warzazi Editions,Rabat,000211894000019
36629,Option Technology Projects,Rabat,000211899000078
36630,S.N.R.T. (société nationale de radio et télévision),Rabat,000211903000067
36632,Entreprise Guennoun Layachi,Rabat,000211925000055
36633,Etralouz,Rabat,000211928000071
36634,Societe Ouled Ktir,Rabat,000211929000044
36635,Riad Services,Rabat,000211930000017
36636,Zaoui Bouftat Btp,Rabat,000211932000060
36637,Societe Immobiliere Marihana,El Youssoufia,000211934000006
36638,Amerkad,Rabat,000211935000076
36639,Fid.Cjl.Conseils,Rabat,000211942000081
36640,Webmatique,Rabat,000211944000027
36641,Babeltrans,Rabat,000211947000043
36642,Pcsam,Rabat,000211950000059
36644,Bena/I-Co (Ste),Rabat,000211963000096
36645,Accord Digital System,Rabat,000211965000042
36646,Smart Net,Rabat,000211966000015
36647,Perfect Conseil Multi Services,Rabat,000211967000085
36648,Institut Al Mawarid,Rabat,000211968000058
36649,Le Margot,Rabat,000211969000031
36650,K.B Promo,Agdal Riyad,000211970000004
36652,A T H B A Car,Rabat,000211977000009
36653,Simab,Rabat,000211978000079
36654,English Direct,Rabat,000211980000025
36655,Ecole Mediterrneene D'Informatique,Fès,000211981000095
36656,ID CONSULTING (Interactive data consulting),Rabat,000211983000041
36657,ACTION DÉMÉNAGEMENT,Rabat,000211984000014
36658,Mafobug,Agdal Riyad,000211986000057
36659,Dallas Chicken & Ribs,Rabat,000211987000030
36660,Ptitchou,Rabat,000211988000003
36661,Locapro,Rabat,000211989000073
36662,Ste D.R.Auto,Rabat,000211990000046
36663,Italsiam,Agdal Riyad,000211993000062
36664,Srnc Build,Rabat,000211995000008
36665,Vitanim Form,Rabat,000211997000051
36666,Ste Monatradive,Rabat,000211999000094
36667,Sbili Import Export,Rabat,000212016000023
36668,CCDI (Cabinet de Consulting en Douane et Commerce International),Mohammedia,000212018000066
36669,Atlas Environnement Maroc (Ste),Rabat,000212035000092
36670,Starmailys,Yacoub El Mansour,000212053000091
36671,Dream Wood,Rabat,000212055000037
36672,Ecta Sig,Rabat,000212058000053
36673,Avenir Travaux,Rabat,000212059000026
36674,Loubaba Informatiques,Rabat,000212061000069
36675,Compagnie De Distribution Italienne,Rabat,000212063000015
36676,"Fido Services, Technologies Et Formation  (Fidotech)",Rabat,000212064000085
36677,Ste Bel Metal,Rabat,000212065000058
36678,Artimora.Com,Yacoub El Mansour,000212066000031
36679,Chalange Iii,Rabat,000212067000004
36680,Al Watania Mounir Distribution,Rabat,000212070000020
36681,Maghreb International Design Impression Publicite,Yacoub El Mansour,000212082000084
36682,Arcoline Sarl,Sale,000212089000089
36683,Sale-Profil,Sale,000212090000062
36684,Neurocom,Sale,000212094000051
36685,Les Merveilles De L'Aquarium,Sale,000212095000024
36686,France Maroc Entreprise,Sale,000212097000067
36687,Interim Services,Sale,000212099000013
36688,Noujaima,Sale,000212100000083
36689,Entreprise Anejdam De Construction,Sale,000212101000056
36690,Somod,Sale,000212102000029
36691,Globale Systeme Telecom,Sale,000212112000050
36692,Monsieur Touche A Tous,Souissi,000212114000093
36693,Ili One Service,Rabat,000212115000066
36694,Multimedia Infographie Institut Leonard De Vinci  (M2Ilv),Hassan,000212116000039
36695,Tmg Construction,Bouznika M,000212121000001
36696,CATA COLLECTE SERVICE,Benslimane,000212124000017
36697,Ste Sabouri Travaux,Kénitra,000212130000049
36698,Almod Services Sounboula,Kénitra,000212132000092
36699,Para Halhoul Du Nord,Kénitra,000212133000065
36700,Kwik Chemical Company  (K.2.C),Kénitra,000212134000038
36701,La Societe Tojasli,Kénitra,000212135000011
36702,Ste El Ouazzani Traiteur,Kénitra,000212136000081
36703,Tanotfi,Kénitra,000212138000027
36704,Al Moulate Immobilier,Knitra M,000212140000070
36705,Atelier De Production Cinematographiques Al Ain,Kénitra,000212167000020
36706,Pharmadex Du Gharb,Kénitra,000212168000090
36707,Al Qods Car,Knitra,000212179000084
36708,Meso-Tech,Knitra,000212180000057
36710,Terrassement Aissa,Sidi Bernoussi,000212186000089
36711,Ste Grands Travaux Routiers Louguemihi,Kénitra,000212187000062
36712,La Societe Safridil,Rabat,000212188000035
36713,The Door Is Open,Kénitra,000212189000008
36714,La Ferme Gharbaouia,Kénitra,000212194000067
36715,Etoile Du Gharb Menuiserie Alluminium Bois  (Egmab),Kénitra,000212204000088
36716,Ferahi Freres,Knitra M,000212205000061
36717,Banzam,Ouezzane,000212206000034
36718,Resd Lux,Kacem,000212208000077
36719,Emajorf Trans,Jorf El Melha,000212218000001
36720,Sotrasam,Khemisset,000212222000087
36721,Little Dot Textiles,Khémisset,000212224000033
36722,Open Step,Marrakech,000212237000070
36723,Jamii Import Export,Fquih Ben Salah,000212238000043
36724,Espace Construction Bz Investissement Et Negoce,Ain Harrouda,000212241000059
36725,Cash1361,Al Hoceima,000212242000032
36726,Berlier Travaux,Settat,000212244000075
36727,Societe Zriouil Travaux,Marrakech,000212245000048
36728,Alami Et Mashoub Travaux Routiers,Meknès,000212248000064
36729,MD TRADING COMPANY,Casablanca,000212258000085
36730,Harmach Car,Souk El Arbaa,000212279000003
36731,Ikhiass Fiduciaire,Fès,000212285000035
36733,Befantrans,Tanger,000212298000072
36734,Arbib Allum,Zaio,000212340000005
36735,Riad Le Musicien,Marrakech,000212349000053
36736,Zol Pharm,Souk Sebt Oulad Nemma,000212359000074
36737,Chaouia Investissements Et Developpement,Casablanca,000212361000020
36738,El Folk Industriel,Al Hoceima M,000212362000090
36739,L'Immobiliere Tassaout Tafilalet  (Immotaf),Khémisset,000212369000095
36740,Nrg Services,Tanger,000212371000041
36741,Redatrav,Marrakech,000212376000003
36742,Vega Materiaux Import Export,Marrakech,000212382000035
36743,Gastro Dream,Mdiq M,000212386000024
36744,Hassani Travaux,Ghmate,000212425000038
36745,PALMIER HERB,Marrakech,000212428000054
36746,Marocaine Des Produits De Nettoyage Et Fournitures Industrielles  (Smpnfi),Tetouan,000212455000004
36747,Borj Toufliht-Travaux,Marrakech,000212457000047
36748,Ingenieria De Edificacion De Marruecos,Fès,000212462000009
36749,Valcons Builder Groupe,Tanger,000212467000068
36750,Basmate El Khayr,Meknès,000212468000041
36751,Di.Amec,Hassani,000212473000003
36752,Ifa.T.Co,Agadir,000212474000073
36753,Black & White Cars Rental,Gueliz,000212477000089
36754,Ste Driver Ways Services,Agadir,000212478000062
36755,Entreprise Nagam Etanchiete Des Travaux Divers,Agadir,000212479000035
36756,Hay Essinaie Pieces Autos,Marrakech,000212480000008
36757,Kamal Touristique Transport,Marrakech,000212483000024
36758,Atlatra,Marrakech,000212486000040
36759,Luxe Tours,Ménara,000212487000013
36760,Sommes Services Travaux Public Et Divers  (3Stpd),Tanger,000212488000083
36761,Perfect Tours,Marrakech,000212489000056
36762,Yubajade Holding Offshore,Tanger,000212491000002
36763,Borj Eddahab Restaurant,Fès,000212494000018
36764,Transport Marina,Tanger,000212495000088
36766,Simo Nouvelle Technologies  (Simontic),Marrakech,000212497000034
36767,Confection Rafik & Hajjaj,Tanger,000212498000007
36768,Yamadom Pr.Im,Martil,000212499000077
36769,La Marocaine Pour Fourniture Et Negoce,Tanger,000212500000050
36770,Industrielle Du Materiel Medical Et Pharmaceutique,Fès,000212502000093
36771,Etablissement Denseignement Prive Alam Al Ouiam,Tetouan M,000212505000012
36772,Menuiserie Dekka,Tetouan,000212507000055
36773,Ste Ali-Trac,Oulad Ayad,000212509000001
36774,Karam Transport,Marrakech,000212510000071
36775,Promo-Taj-Laabidi,Fès,000212511000044
36776,Mokhlis Car,Gueliz,000212512000017
36777,Graphic Design 4 You,Kénitra,000212513000087
36778,Ad-Trans,Tanger,000212514000060
36779,Aqua Ben Brahim,Sidi Moumen,000212515000033
36780,Saouib,Marrakech,000212516000006
36781,In Sid House  (I.S.H),Fès,000212520000092
36782,Societe Kachar Mziguer Kachar  (S-K-M-K),Fès,000212522000038
36784,Ste Khalil Yassine De Travaux,Safi,000212525000054
36785,Abda Taamir,Safi,000212527000097
36786,Medina Go,Tanger,000212528000070
36787,Societe Entr.Auto Fes,Fès,000212529000043
36788,European Garments Co,Tanger,000212531000086
36789,One Computer,Casablanca,000212532000059
36790,Consultoria,Casablanca,000212534000005
36791,Institut Ennour Des Sciences Informatiques Et De Gestion,Taroudannt,000212535000075
36792,D3 Films,Tanger,000212536000048
36793,Centre Marocain De La Securite Et De L'Etude Social  (Cemases),Tanger,000212538000091
36794,Ste Mercury.Ma,Casablanca,000212539000064
36795,Momentum Immobiliere,Tanger,000212540000037
36796,Societe North-South.Car,Fès,000212542000080
36797,A.H.B.Materiaux De Constructions,Zouagha,000212544000026
36798,2.R.Building,Fès,000212545000096
36799,Marrakech Port,Marrakech,000212546000069
36800,Ordi Prix,Fès,000212547000042
36801,Itamar Beton,Ben Ahmed,000212548000015
36802,Mosaique Traditionel De Fes  (Motrafes),Fès,000212550000058
36803,Ml Car,Casablanca,000212551000031
36804,Ben Aarib Travaux,Loudaya,000212558000036
36805,Neo Planet,Tetouan,000212559000009
36806,Amsterdam-Tje,Tanger,000212560000079
36807,Tafariat De Construction,Ait Ourir,000212562000025
36808,Sweet Tour,Marrakech,000212563000095
36809,Barrat Investisement,Tanger,000212564000068
36810,El Abidi Et Freres De Vente De Materiaux De Construction,Fès,000212565000041
36811,S I Computer,Fès,000212567000084
36812,Sedrati De Securite Et De Negoce,Fès,000212568000057
36813,Wood Menuiserie General Travaux Divers Maroc  (Wmar),Kénitra,000212569000030
36814,Electrohelp,Al Hoceima,000212570000003
36815,Mobile Batiment,Fès,000212574000089
36816,Radam 4 You,Rabat,000212576000035
36817,S.2.Z Holding,Tanger,000212577000008
36818,Groupe Elamine Immobilier,Fès,000212578000078
36819,Software Global Solutions  (Sg2S),Casablanca,000212581000094
36820,Institut De Formation Professionnelle De Taza  (I.F.P.T),Taza,000212582000067
36821,New Morocco Market,Casablanca,000212584000013
36822,Vicar Developpement,Tanger,000212585000083
36823,Fid-Bassira,Sidi Ghanem,000212586000056
36824,Original Garden Plans Et Plantes,Sidi Ghanem,000212587000029
36825,Otrav,Azilal,000212588000002
36826,I.C.M. Morocco Holding,Tanger,000212589000072
36827,Bvm Travaux,Marrakech,000212590000045
36828,Export Senteur,Marrakech,000212591000018
36829,Bouabid Car,Fquih Ben Salah,000212593000061
36830,M.S Negoce,Casablanca,000212596000077
36831,Z.R Trans,Casablanca,000212597000050
36832,Maysam,Sidi Ghanem,000212599000093
36833,A.F.M.H Aluminium,Fès,000212602000012
36834,Ittihad Car,Tetouan,000212605000028
36835,Business Import Export Ben Jaafar Ma,Fès,000212606000001
36836,Ya Faire,Tiznit,000212607000071
36837,La Nouvelle Al Bathae,Marrakech,000212609000017
36838,Hajaja Transport,Larache,000212610000087
36839,Epsilon Industrie,Tanger,000212611000060
36840,Al Abbas Buisness Group,Tanger,000212612000033
36841,Tamou D'Investissement,Marrakech,000212615000049
36842,El Yousfyine Travaux,Amizmiz,000212619000038
36843,Orsyp Maroc,Casablanca,000212624000097
36844,STDM,Beni Mellal,000212625000070
36845,Tn.Td,Casablanca,000212629000059
36846,Bouachir Services,Oujda,000212635000091
36847,Ste Bouzekri De Construction,Souk Sebt Oulad Nemma,000212641000026
36848,Boulimid De Construction,Mohammedia,000212653000090
36849,Rifia Negoce,Guercif,000212655000036
36850,Vision Chimique,Casablanca,000212657000079
36851,Am Bahja Car,Marrakech,000212670000019
36852,Badr Alkheir Daluminum,Bni Yakhlef,000212671000089
36853,Bouid Industrielle,Mohammedia,000212674000008
36854,Fabre Transac,Mohammedia,000212675000078
36855,Aouragh De Transport Et De Travaux Divers,Nador,000212683000056
36856,Art'Dream,Jadida,000212706000017
36857,Bougassa Tours,Larache,000212708000060
36858,Imix Events,Marrakech,000212709000033
36859,Ultrasystems Industrie Maroc  (U.S.I.M),Fès,000212710000006
36860,Tafrokhte Travaux,Amizmiz,000212712000049
36861,Milhfa Negoce,Tiznit,000212713000022
36862,Attahadi Travaux,Settat,000212715000065
36863,Lavoro Bnizoli,Marrakech,000212721000097
36864,Société D'Intervention Sécurité Et Propreté Maroc  (Rokimed Services),Bni Makada,000212724000016
36865,2B Carrosserie Couleur,Fès,000212725000086
36866,Ste. G.M.X. Transports,Tanger,000212726000059
36867,Estructuras Y Encofrados Madrid,Tanger,000212728000005
36868,Elharimtrax,El Borouj,000212730000048
36869,Societe Majina 10,Knitra M,000212733000064
36870,Ste Al Ittihad Almiamari Ilbinaa Wa Tajhiz,Fquih Ben Salah,000212734000037
36871,Moussa Immoneto,Marrakech,000212735000010
36872,Flui Maroc Techno,Marrakech,000212736000080
36873,T.H.M Travaux,Fès,000212737000053
36874,Bitucab,Skhirate,000212738000026
36875,Fodder Maroc,Fquih Ben Salah,000212740000069
36876,Vian Maroc,Marrakech,000212741000042
36877,Diar Chemse Construction,Tanger,000212742000015
36878,S T D Ain Day,Béni Mellal,000212743000085
36879,Societe Alinar,Kénitra,000212745000031
36880,K.M.S Consulting,Tanger,000212746000004
36881,Monkey Industries Wood Company,Tanger,000212748000047
36882,El Kour Travaux,Debdou,000212750000090
36883,Expertise Regionale Tensift,Marrakech,000212751000063
36884,Rosta Services,Marrakech,000212752000036
36885,Gesting Etude,Marrakech,000212753000009
36886,Oikosfera Consulting,Tetouan,000212754000079
36887,Boubker'S Security,Marrakech,000212755000052
36888,Wail Pesca,Larache,000212756000025
36889,Azenay,Alouidane,000212757000095
36890,Maysal,Marrakech,000212758000068
36891,Kabu.S.L,Oulad Yaich,000212759000041
36892,Bon Environnement,Taza,000212761000084
36893,Louanjli Staff,Fès,000212762000057
36894,Societe Yazid Fadallah Travaux Et Negociation,Khémisset,000212763000030
36895,Centre Instructif Special Enfant,Tanger,000212764000003
36897,Engineering Security System Maroc,Béni Mellal,000212767000019
36898,Aazatrav,Azilal,000212768000089
36900,Tra-Ex,Tanger,000212773000051
36901,Beni Meskine,El Borouj,000212774000024
36902,Bmco,Fès,000212775000094
36903,Multiservice Adil,Kacem,000212777000040
36904,Doyoubabouche Services,Tahannaout,000212778000013
36905,Tahoum-Construction,Tanger,000212779000083
36906,Espace Pret A Porter Pour Bebe  (Epreb),Fès,000212787000061
36907,Secours Moumen Urgences Et Reanimation Marrakech  (Smurm),Marrakech,000212788000034
36908,In Morocco Travel And Events,Tanger,000212789000007
36909,C.V.R Construction,Mohammedia,000212792000023
36910,Groupe Scolaire Chabab Al Andalous Prive,Kénitra,000212795000039
36911,Lixus El Gharb,Larache,000212796000012
36912,E3A Group Holding Offshore,Tanger,000212797000082
36913,Agro Alimentaire Fjija,Tanger,000212798000055
36914,Entreprise Moustakbal Draa,Taroudannt,000212799000028
36915,Lamaprotec,Marrakech,000212800000001
36916,Institut Pedago- Scientifique Ampere  Privee,Mdina Ar,000212803000017
36917,Ihn Prestige,Fès,000212804000087
36918,Anou Trans,Tanger,000212807000006
36919,Mine Babour,Settat,000212808000076
36920,Mk Phone De Fes,Fès,000212809000049
36921,Electra - Nour,Marrakech,000212811000092
36922,Rimal Global Business,Marrakech,000212814000011
36923,Immo Majid,Gueliz,000212820000043
36924,Harti Privilege Assurances,Mdina Ar,000212821000016
36925,Morbit,Casablanca,000212823000059
36926,Lahlaoua Travaux,Sidi Youssef Ben Ali,000212827000048
36927,Rio Platre,Tanger,000212829000091
36928,Italivo,Mohammedia,000212830000064
36929,Amdeco,Casablanca,000212832000010
36930,Riham Clim,Casablanca,000212833000080
36931,Fadser,Sidi Bernoussi,000212834000053
36932,Phone-Etic,El Maarif,000212835000026
